"year","month","date_of_month","day_of_week","autos"
2009,1,13,2,12598.067262299
2009,1,14,3,13011.6806963129
2009,1,15,4,12799.1603595586
2009,1,16,5,12541.5350201155
2009,1,17,6,8174.95719788828
2009,1,18,7,7149.61339981826
2009,1,19,1,11354.2044061195
2009,1,20,2,12934.0494658706
2009,1,21,3,12820.9522632644
2009,1,22,4,13126.616533792
2009,1,23,5,12996.119438255
2009,1,24,6,8358.35425663581
2009,1,25,7,7261.08215354766
2009,1,26,1,12155.2148992874
2009,1,27,2,13106.9089600685
2009,1,28,3,12703.2468650694
2009,1,29,4,12730.3892383928
2009,1,30,5,12525.4539509728
2009,1,31,6,8200.84028021809
2009,2,1,7,7254.45157807498
2009,2,2,1,12524.697448875
2009,2,3,2,13330.0805934044
2009,2,4,3,12894.869414247
2009,2,5,4,12816.8788614118
2009,2,6,5,12515.8262801736
2009,2,7,6,8450.35980735135
2009,2,8,7,7461.96357567694
2009,2,9,1,12482.7043971259
2009,2,10,2,13610.1409874359
2009,2,11,3,13219.1286877172
2009,2,12,4,13634.9061072258
2009,2,13,5,11832.5050800209
2009,2,14,6,8549.71058151902
2009,2,15,7,7432.87616665176
2009,2,16,1,11731.3728537359
2009,2,17,2,13150.4357233771
2009,2,18,3,13322.8733788742
2009,2,19,4,13170.9486792554
2009,2,20,5,12994.2244690959
2009,2,21,6,8628.4639808156
2009,2,22,7,7285.82485562825
2009,2,23,1,12363.7807852928
2009,2,24,2,13107.1029362384
2009,2,25,3,13084.3586555961
2009,2,26,4,13134.0804549955
2009,2,27,5,12733.2255841145
2009,2,28,6,8396.04535844829
2009,3,1,7,7341.98228564182
2009,3,2,1,12277.9949463855
2009,3,3,2,13265.3054151898
2009,3,4,3,12903.4390724346
2009,3,5,4,13175.7169291414
2009,3,6,5,13082.0014981241
2009,3,7,6,8555.82218127566
2009,3,8,7,7312.49761220411
2009,3,9,1,12400.6620693
2009,3,10,2,13568.0624567693
2009,3,11,3,12997.6591375273
2009,3,12,4,13133.6941810022
2009,3,13,5,12086.3102338452
2009,3,14,6,8395.52470851229
2009,3,15,7,7132.01940535177
2009,3,16,1,12265.3743339527
2009,3,17,2,13540.3360411218
2009,3,18,3,12987.3576659215
2009,3,19,4,12704.4572286836
2009,3,20,5,12927.9421531551
2009,3,21,6,8287.45968678503
2009,3,22,7,7169.06643854813
2009,3,23,1,12055.1427431623
2009,3,24,2,13308.3953117045
2009,3,25,3,13027.8669933802
2009,3,26,4,12784.3633378083
2009,3,27,5,12693.6039021407
2009,3,28,6,8381.42654464974
2009,3,29,7,7348.30396974172
2009,3,30,1,12328.916794296
2009,3,31,2,13136.9937001779
2009,4,1,3,12245.7568585289
2009,4,2,4,13234.3362026763
2009,4,3,5,13077.8389702784
2009,4,4,6,8389.62967859354
2009,4,5,7,7236.18691702144
2009,4,6,1,12198.470771528
2009,4,7,2,13590.0534956019
2009,4,8,3,13176.5238782599
2009,4,9,4,13278.0841620802
2009,4,10,5,12005.7466848219
2009,4,11,6,7905.48762440047
2009,4,12,7,6864.7866364327
2009,4,13,1,11617.1295492804
2009,4,14,2,13413.4432140745
2009,4,15,3,12803.7740125926
2009,4,16,4,13095.084062165
2009,4,17,5,12480.6910963954
2009,4,18,6,8362.57239797192
2009,4,19,7,7307.91170198882
2009,4,20,1,12252.9602092201
2009,4,21,2,13271.600933877
2009,4,22,3,12959.1074526451
2009,4,23,4,12871.8005008309
2009,4,24,5,12229.7179174745
2009,4,25,6,8191.85992910763
2009,4,26,7,7197.20968481385
2009,4,27,1,12198.0756002561
2009,4,28,2,13241.8993230339
2009,4,29,3,12700.9243757508
2009,4,30,4,12412.1616789189
2009,5,1,5,12931.1129840905
2009,5,2,6,8169.12001875155
2009,5,3,7,7220.1868784298
2009,5,4,1,12126.7335889493
2009,5,5,2,13357.5102067563
2009,5,6,3,12685.5833556887
2009,5,7,4,13088.2080443457
2009,5,8,5,12737.1856372192
2009,5,9,6,8180.55540247927
2009,5,10,7,7337.69018344502
2009,5,11,1,12409.2889975361
2009,5,12,2,13416.6546078238
2009,5,13,3,12920.5057160589
2009,5,14,4,13032.8614947869
2009,5,15,5,12874.0404486424
2009,5,16,6,8324.86553897483
2009,5,17,7,7257.51650166481
2009,5,18,1,12467.2069815232
2009,5,19,2,13543.5025889361
2009,5,20,3,13693.9012401004
2009,5,21,4,13569.2480491575
2009,5,22,5,13312.6893223668
2009,5,23,6,8617.20684647315
2009,5,24,7,7479.88354788185
2009,5,25,1,8056.61636996022
2009,5,26,2,13239.4357907026
2009,5,27,3,14351.342708494
2009,5,28,4,14057.1973537159
2009,5,29,5,13290.1226282893
2009,5,30,6,8602.60033864831
2009,5,31,7,7480.7054844525
2009,6,1,1,12541.366124971
2009,6,2,2,13409.1942617595
2009,6,3,3,13079.7225319569
2009,6,4,4,13035.7168018871
2009,6,5,5,12646.8081413274
2009,6,6,6,8427.7202956651
2009,6,7,7,7220.79601833049
2009,6,8,1,12474.1697144446
2009,6,9,2,13365.9748741526
2009,6,10,3,13249.5449682919
2009,6,11,4,13078.6485534201
2009,6,12,5,12779.3536217624
2009,6,13,6,8374.63169216128
2009,6,14,7,7378.68423588921
2009,6,15,1,12465.42618918
2009,6,16,2,13540.5084675453
2009,6,17,3,13441.137663672
2009,6,18,4,13610.7409748213
2009,6,19,5,12844.1780080112
2009,6,20,6,8603.99083722562
2009,6,21,7,7559.90309793914
2009,6,22,1,12394.7085868337
2009,6,23,2,13701.1096916062
2009,6,24,3,13268.1703964616
2009,6,25,4,13361.6702562558
2009,6,26,5,12979.888449742
2009,6,27,6,8472.86832471624
2009,6,28,7,7470.18854507427
2009,6,29,1,12776.74428384
2009,6,30,2,14058.3553425141
2009,7,1,3,14309.9303286847
2009,7,2,4,13931.5314137503
2009,7,3,5,10629.6737418492
2009,7,4,6,7978.30532929132
2009,7,5,7,7333.10667222554
2009,7,6,1,12414.6878867754
2009,7,7,2,14206.8195219169
2009,7,8,3,14252.7954046655
2009,7,9,4,13566.1690227833
2009,7,10,5,13276.8178190328
2009,7,11,6,8768.64626910106
2009,7,12,7,7625.70227361721
2009,7,13,1,12570.5209414991
2009,7,14,2,14086.7783658361
2009,7,15,3,13938.6843177982
2009,7,16,4,14012.2451549977
2009,7,17,5,13258.9991857845
2009,7,18,6,8625.80755048152
2009,7,19,7,7536.2801457146
2009,7,20,1,12614.7441796897
2009,7,21,2,13974.7841489737
2009,7,22,3,13656.5180746742
2009,7,23,4,13879.4941569109
2009,7,24,5,13132.1213032639
2009,7,25,6,8885.51026976728
2009,7,26,7,7714.9033786609
2009,7,27,1,12684.7808247943
2009,7,28,2,14162.9312807746
2009,7,29,3,13619.0567028261
2009,7,30,4,13536.3398928041
2009,7,31,5,13307.439718811
2009,8,1,6,8684.55175996012
2009,8,2,7,7490.87394662516
2009,8,3,1,12641.2389271349
2009,8,4,2,13938.606946654
2009,8,5,3,13509.0263368259
2009,8,6,4,13378.1966610843
2009,8,7,5,13120.4615354712
2009,8,8,6,8830.47881886566
2009,8,9,7,7683.123825258
2009,8,10,1,12759.8336029659
2009,8,11,2,14020.387813262
2009,8,12,3,13763.8578107294
2009,8,13,4,13391.1538176611
2009,8,14,5,13396.8989273147
2009,8,15,6,8566.42607294542
2009,8,16,7,7748.53420127286
2009,8,17,1,13105.4447752558
2009,8,18,2,14225.1966215987
2009,8,19,3,13634.8340956526
2009,8,20,4,13995.6701063645
2009,8,21,5,13289.8104791617
2009,8,22,6,8950.15622565921
2009,8,23,7,7652.35217334015
2009,8,24,1,12664.7036202192
2009,8,25,2,13926.9880322579
2009,8,26,3,13769.3187359225
2009,8,27,4,13861.9677922013
2009,8,28,5,13530.2667073011
2009,8,29,6,8805.09752013947
2009,8,30,7,7701.00749395937
2009,8,31,1,12758.7729063423
2009,9,1,2,14106.5660067993
2009,9,2,3,13659.3733145417
2009,9,3,4,13898.4312890024
2009,9,4,5,13621.4148283646
2009,9,5,6,8956.84133976072
2009,9,6,7,7587.82620702981
2009,9,7,1,7947.56567150019
2009,9,8,2,13553.886908439
2009,9,9,3,16082.0778595074
2009,9,10,4,14886.1103824591
2009,9,11,5,13033.098288755
2009,9,12,6,9265.04876666178
2009,9,13,7,7871.38045016158
2009,9,14,1,13392.5142692283
2009,9,15,2,14557.4857566678
2009,9,16,3,14131.0400908718
2009,9,17,4,14095.0294718984
2009,9,18,5,13949.8334282195
2009,9,19,6,9031.60810900327
2009,9,20,7,8015.0417279397
2009,9,21,1,13416.2821693
2009,9,22,2,14316.3585461115
2009,9,23,3,13971.2884478677
2009,9,24,4,14048.9571357353
2009,9,25,5,13449.1135052502
2009,9,26,6,9014.34594789906
2009,9,27,7,7817.55549552949
2009,9,28,1,12724.2702188275
2009,9,29,2,13828.8203756872
2009,9,30,3,13465.8090046668
2009,10,1,4,13626.7212418459
2009,10,2,5,13263.63788899
2009,10,3,6,8547.32731989108
2009,10,4,7,7443.01476015403
2009,10,5,1,12558.8930184893
2009,10,6,2,13672.9949569093
2009,10,7,3,13077.3330047242
2009,10,8,4,13174.6282326837
2009,10,9,5,12706.2954872264
2009,10,10,6,8577.55405299897
2009,10,11,7,7268.24242034848
2009,10,12,1,12105.3524609219
2009,10,13,2,12940.6216731683
2009,10,14,3,12883.4598314574
2009,10,15,4,13115.817949117
2009,10,16,5,12604.4697255845
2009,10,17,6,8155.15664844325
2009,10,18,7,7356.00934696611
2009,10,19,1,12055.5461315941
2009,10,20,2,13142.0862588617
2009,10,21,3,12923.8111914365
2009,10,22,4,12936.2784221443
2009,10,23,5,12621.7513136174
2009,10,24,6,8352.07849033583
2009,10,25,7,7120.94778363214
2009,10,26,1,12236.8023507949
2009,10,27,2,13228.3397908285
2009,10,28,3,13041.7842100263
2009,10,29,4,12682.1841428332
2009,10,30,5,11978.6124363722
2009,10,31,6,7658.3575700916
2009,11,1,7,7518.4607136849
2009,11,2,1,12212.282173158
2009,11,3,2,13204.1227223786
2009,11,4,3,12744.2602516182
2009,11,5,4,12804.1400126822
2009,11,6,5,12315.0495353155
2009,11,7,6,8043.80414055156
2009,11,8,7,7259.60166538602
2009,11,9,1,11874.2433859504
2009,11,10,2,13287.5080449715
2009,11,11,3,12888.558394088
2009,11,12,4,12751.8537117929
2009,11,13,5,11738.2450573325
2009,11,14,6,8279.71009311957
2009,11,15,7,7232.31919951475
2009,11,16,1,11940.2348720461
2009,11,17,2,12949.2816819289
2009,11,18,3,12866.1372041548
2009,11,19,4,12823.6105133288
2009,11,20,5,13001.8907451854
2009,11,21,6,8334.9316079145
2009,11,22,7,7230.27410298353
2009,11,23,1,13124.0482759811
2009,11,24,2,13906.3518280018
2009,11,25,3,11987.1019464728
2009,11,26,4,6863.96933632428
2009,11,27,5,8751.86398723969
2009,11,28,6,7603.69299818456
2009,11,29,7,7168.19939114119
2009,11,30,1,12542.7448972523
2009,12,1,2,13902.3689565261
2009,12,2,3,13268.1012721664
2009,12,3,4,12953.47155302
2009,12,4,5,12129.5485135049
2009,12,5,6,7854.97463040794
2009,12,6,7,7104.7506409541
2009,12,7,1,11730.6868969631
2009,12,8,2,12822.3118685216
2009,12,9,3,12498.4787093617
2009,12,10,4,12300.8947567476
2009,12,11,5,11833.9115776444
2009,12,12,6,8083.37003914434
2009,12,13,7,7026.68263322538
2009,12,14,1,12254.1382979348
2009,12,15,2,13346.8899092528
2009,12,16,3,12959.3857040873
2009,12,17,4,13424.8745841325
2009,12,18,5,13477.4064234612
2009,12,19,6,8434.2270368169
2009,12,20,7,7226.90269635114
2009,12,21,1,13513.7555283054
2009,12,22,2,14102.3901829519
2009,12,23,3,11818.6464212982
2009,12,24,4,8438.30205271955
2009,12,25,5,6158.70785896441
2009,12,26,6,7172.25182516822
2009,12,27,7,7480.65492722789
2009,12,28,1,13355.1449480704
2009,12,29,2,14601.909451479
2009,12,30,3,13830.6791157326
2009,12,31,4,11666.742915989
2010,1,1,5,7871.50285102758
2010,1,2,6,6990.51205523353
2010,1,3,7,6988.63488239435
2010,1,4,1,11844.3961660315
2010,1,5,2,12994.8118082681
2010,1,6,3,12517.9607829983
2010,1,7,4,12541.1639405285
2010,1,8,5,12182.7511825059
2010,1,9,6,7809.36032903095
2010,1,10,7,6963.0227995362
2010,1,11,1,11892.7404274669
2010,1,12,2,12920.6448872427
2010,1,13,3,12307.1944548127
2010,1,14,4,12542.2095147995
2010,1,15,5,12277.2378135712
2010,1,16,6,8031.03447144746
2010,1,17,7,7133.49009774645
2010,1,18,1,11218.6556591391
2010,1,19,2,12507.7597982754
2010,1,20,3,12515.5593393313
2010,1,21,4,12762.3475622792
2010,1,22,5,12363.946476074
2010,1,23,6,7995.64227638453
2010,1,24,7,7014.43809427608
2010,1,25,1,11623.6308185255
2010,1,26,2,12820.5922124394
2010,1,27,3,12441.1934566658
2010,1,28,4,12343.074148011
2010,1,29,5,11838.2174949451
2010,1,30,6,8035.78874452945
2010,1,31,7,6830.21927913827
2010,2,1,1,11446.2286065862
2010,2,2,2,12829.0182683492
2010,2,3,3,12453.5022121604
2010,2,4,4,12367.9544977483
2010,2,5,5,12361.2547250999
2010,2,6,6,7947.54312081459
2010,2,7,7,6893.99099709927
2010,2,8,1,11912.5181283305
2010,2,9,2,12748.0249093526
2010,2,10,3,12535.3302617426
2010,2,11,4,12389.598954562
2010,2,12,5,12279.8864874828
2010,2,13,6,7947.22660154103
2010,2,14,7,7168.3292569781
2010,2,15,1,11156.0551453553
2010,2,16,2,12361.8255279483
2010,2,17,3,12732.702365324
2010,2,18,4,12765.735585824
2010,2,19,5,12399.3251850849
2010,2,20,6,8201.97778439884
2010,2,21,7,7210.94367827273
2010,2,22,1,11996.54588837
2010,2,23,2,12627.1979751427
2010,2,24,3,12439.9105856123
2010,2,25,4,12446.8103749502
2010,2,26,5,12047.4258551794
2010,2,27,6,7832.91905997619
2010,2,28,7,6895.55690856152
2010,3,1,1,11984.8746965374
2010,3,2,2,12868.3886532749
2010,3,3,3,12526.2425582759
2010,3,4,4,12547.9155027727
2010,3,5,5,12271.8829607594
2010,3,6,6,7830.33103724616
2010,3,7,7,6887.25411888677
2010,3,8,1,11514.5994174588
2010,3,9,2,12839.1342215414
2010,3,10,3,12739.2945822353
2010,3,11,4,12481.6890503868
2010,3,12,5,12347.1583315315
2010,3,13,6,7895.2388093223
2010,3,14,7,6808.24643574868
2010,3,15,1,11548.2863580272
2010,3,16,2,12701.30498776
2010,3,17,3,12780.6134544739
2010,3,18,4,12053.9159967418
2010,3,19,5,12120.1217409002
2010,3,20,6,8003.39345494696
2010,3,21,7,6991.69132646285
2010,3,22,1,11657.6972828837
2010,3,23,2,12751.0842322349
2010,3,24,3,12471.8907396218
2010,3,25,4,12592.0541379246
2010,3,26,5,12089.0541951091
2010,3,27,6,7994.53023986905
2010,3,28,7,6921.95792627452
2010,3,29,1,11744.6808919034
2010,3,30,2,12868.2941158926
2010,3,31,3,12619.1786875634
2010,4,1,4,11995.3389497283
2010,4,2,5,11667.1527746885
2010,4,3,6,7854.25956421035
2010,4,4,7,6722.70874389799
2010,4,5,1,11571.2490513829
2010,4,6,2,12887.3841439432
2010,4,7,3,12228.3830221381
2010,4,8,4,12311.9299319586
2010,4,9,5,11988.5151900004
2010,4,10,6,7844.41840957756
2010,4,11,7,6906.94447912394
2010,4,12,1,11963.2626515924
2010,4,13,2,12547.8342551288
2010,4,14,3,12708.7303589682
2010,4,15,4,12615.9972544583
2010,4,16,5,12135.9802858311
2010,4,17,6,7877.71405980292
2010,4,18,7,6978.2312597283
2010,4,19,1,11843.3102678858
2010,4,20,2,13010.3710919603
2010,4,21,3,12594.1513593342
2010,4,22,4,12486.2646510831
2010,4,23,5,12095.1001612784
2010,4,24,6,7965.01013931344
2010,4,25,7,6965.10254137136
2010,4,26,1,12032.7888472579
2010,4,27,2,12618.5455628918
2010,4,28,3,12499.9740205476
2010,4,29,4,12375.1652188412
2010,4,30,5,11851.9296658479
2010,5,1,6,7908.70723654127
2010,5,2,7,6922.94567212037
2010,5,3,1,11993.8139635955
2010,5,4,2,12771.4245004765
2010,5,5,3,12803.6466345115
2010,5,6,4,12408.7774741022
2010,5,7,5,11913.689086772
2010,5,8,6,7875.98278018074
2010,5,9,7,6823.78735557693
2010,5,10,1,12288.8131438519
2010,5,11,2,12843.6137103022
2010,5,12,3,12637.4354123429
2010,5,13,4,12244.9848200314
2010,5,14,5,12336.1430241967
2010,5,15,6,7962.1579207366
2010,5,16,7,7020.79762468491
2010,5,17,1,11954.7775182264
2010,5,18,2,12855.7688022961
2010,5,19,3,12410.3972832423
2010,5,20,4,12560.3704034219
2010,5,21,5,12301.3084119668
2010,5,22,6,8092.94619344012
2010,5,23,7,7093.37011485312
2010,5,24,1,11894.2603337514
2010,5,25,2,13421.8286660137
2010,5,26,3,12973.3583805106
2010,5,27,4,13113.8255863814
2010,5,28,5,12518.3301045004
2010,5,29,6,8158.49633206717
2010,5,30,7,7111.39577488889
2010,5,31,1,7437.66884983416
2010,6,1,2,12592.1707921278
2010,6,2,3,13811.0656057355
2010,6,3,4,13150.2881734859
2010,6,4,5,12643.0799674828
2010,6,5,6,8259.28536952183
2010,6,6,7,7374.16714306604
2010,6,7,1,11923.6975609799
2010,6,8,2,12873.5874221388
2010,6,9,3,12418.1761204739
2010,6,10,4,12823.9071383131
2010,6,11,5,11964.8400218061
2010,6,12,6,8012.6260450311
2010,6,13,7,6961.72005129441
2010,6,14,1,11929.1949715369
2010,6,15,2,12805.527226366
2010,6,16,3,12654.7497720052
2010,6,17,4,12835.5994427336
2010,6,18,5,12332.1841348232
2010,6,19,6,8086.48294269175
2010,6,20,7,7165.31440775765
2010,6,21,1,11922.7535021836
2010,6,22,2,12837.1262742786
2010,6,23,3,12877.7396028061
2010,6,24,4,12670.5049659178
2010,6,25,5,12551.7096609231
2010,6,26,6,8294.65831294207
2010,6,27,7,7234.94908138921
2010,6,28,1,12156.0691782126
2010,6,29,2,13041.6137995321
2010,6,30,3,12766.7308425651
2010,7,1,4,13179.9778702316
2010,7,2,5,12486.3898128957
2010,7,3,6,7933.26075696228
2010,7,4,7,7278.40748731509
2010,7,5,1,8444.80947496587
2010,7,6,2,12772.1195530616
2010,7,7,3,13937.7124145207
2010,7,8,4,13418.9600981033
2010,7,9,5,12843.041074586
2010,7,10,6,8485.43182766204
2010,7,11,7,7383.29209439329
2010,7,12,1,12406.8805304277
2010,7,13,2,12695.5243040072
2010,7,14,3,13029.3517241632
2010,7,15,4,13119.3194236901
2010,7,16,5,12886.27653864
2010,7,17,6,8370.39792805197
2010,7,18,7,7351.10836960657
2010,7,19,1,11865.8898321577
2010,7,20,2,13291.5402680076
2010,7,21,3,13158.1470060139
2010,7,22,4,12939.0914357964
2010,7,23,5,12542.3639646868
2010,7,24,6,8396.42201785464
2010,7,25,7,7391.32954590411
2010,7,26,1,12260.4465040425
2010,7,27,2,13264.908051917
2010,7,28,3,12875.340879736
2010,7,29,4,12952.516878895
2010,7,30,5,12319.6532612494
2010,7,31,6,8361.87461581803
2010,8,1,7,7368.74468093575
2010,8,2,1,12093.1602437109
2010,8,3,2,13136.3461734055
2010,8,4,3,12910.5794854858
2010,8,5,4,12928.3603246478
2010,8,6,5,12555.9642805142
2010,8,7,6,8516.54076764523
2010,8,8,7,7360.40923595754
2010,8,9,1,12921.4609874273
2010,8,10,2,13514.9687073731
2010,8,11,3,13082.6775973116
2010,8,12,4,13364.9040114432
2010,8,13,5,12091.3906280493
2010,8,14,6,8443.86631374591
2010,8,15,7,7351.77045892677
2010,8,16,1,12409.8626879351
2010,8,17,2,13285.2797687154
2010,8,18,3,13102.9446622145
2010,8,19,4,12965.1598315053
2010,8,20,5,12910.1207059709
2010,8,21,6,8403.55629032523
2010,8,22,7,7457.40725198464
2010,8,23,1,12194.9533508291
2010,8,24,2,13226.1342051362
2010,8,25,3,13329.0698001146
2010,8,26,4,13007.0190438412
2010,8,27,5,12966.9253414492
2010,8,28,6,8554.18509488637
2010,8,29,7,7495.87313538736
2010,8,30,1,12246.1237806077
2010,8,31,2,13526.9288440328
2010,9,1,3,13409.0875808821
2010,9,2,4,13419.7587383096
2010,9,3,5,13045.708965931
2010,9,4,6,8414.67712043305
2010,9,5,7,7584.83522333725
2010,9,6,1,7814.8922670514
2010,9,7,2,13032.3776371414
2010,9,8,3,14239.1724572516
2010,9,9,4,14134.7806145619
2010,9,10,5,13641.6049247377
2010,9,11,6,8776.14727194989
2010,9,12,7,7749.56087339805
2010,9,13,1,12559.061252625
2010,9,14,2,13948.1283777
2010,9,15,3,13892.1123244044
2010,9,16,4,13964.2252221144
2010,9,17,5,13606.291261244
2010,9,18,6,8978.31842989733
2010,9,19,7,7899.16532402941
2010,9,20,1,12993.446181943
2010,9,21,2,13920.061426976
2010,9,22,3,13639.6821946452
2010,9,23,4,13717.6073479159
2010,9,24,5,13280.1647200624
2010,9,25,6,8778.76068320503
2010,9,26,7,7542.24349386662
2010,9,27,1,12650.8322586351
2010,9,28,2,13208.7646316828
2010,9,29,3,13080.7823944442
2010,9,30,4,12964.9068094293
2010,10,1,5,13141.3393182529
2010,10,2,6,8410.6745524779
2010,10,3,7,7379.43049007433
2010,10,4,1,12324.6119160379
2010,10,5,2,13144.856831472
2010,10,6,3,12692.3749329689
2010,10,7,4,12890.6063799868
2010,10,8,5,12535.493227943
2010,10,9,6,8195.09979120608
2010,10,10,7,8490.39087046787
2010,10,11,1,12134.2861205811
2010,10,12,2,12914.1046828956
2010,10,13,3,12356.4509100395
2010,10,14,4,12668.8407280952
2010,10,15,5,12507.2842907037
2010,10,16,6,8080.96898444178
2010,10,17,7,7181.11682582853
2010,10,18,1,11887.6655299612
2010,10,19,2,12694.2670723344
2010,10,20,3,12837.0613300777
2010,10,21,4,12745.9063241152
2010,10,22,5,12236.7148252857
2010,10,23,6,8032.07436155514
2010,10,24,7,7241.62086381343
2010,10,25,1,12190.319536979
2010,10,26,2,13174.2214057133
2010,10,27,3,12700.4320093718
2010,10,28,4,12408.0919998598
2010,10,29,5,11678.923109282
2010,10,30,6,7995.06102381736
2010,10,31,7,6892.78975110319
2010,11,1,1,12043.6190708039
2010,11,2,2,13034.1330017759
2010,11,3,3,12608.6485878215
2010,11,4,4,12822.0840934759
2010,11,5,5,12494.0525145885
2010,11,6,6,8126.02943788091
2010,11,7,7,7250.41546976482
2010,11,8,1,12022.1372611851
2010,11,9,2,12888.9291969935
2010,11,10,3,12670.6837310644
2010,11,11,4,12772.3888860588
2010,11,12,5,12091.4740779401
2010,11,13,6,8115.55929013999
2010,11,14,7,7120.36421021162
2010,11,15,1,12163.6191648256
2010,11,16,2,13205.112428337
2010,11,17,3,12711.1593108108
2010,11,18,4,13025.5682380467
2010,11,19,5,12633.6607630998
2010,11,20,6,8511.23882824942
2010,11,21,7,7285.74454650531
2010,11,22,1,13196.7159082775
2010,11,23,2,13760.4098813195
2010,11,24,3,11964.158698659
2010,11,25,4,7161.60889495365
2010,11,26,5,8687.17111425875
2010,11,27,6,7527.30065214195
2010,11,28,7,7217.29128413851
2010,11,29,1,12429.2762483547
2010,11,30,2,13445.9310850547
2010,12,1,3,13105.5471522013
2010,12,2,4,12979.8812802529
2010,12,3,5,12286.4972550171
2010,12,4,6,7879.09486794331
2010,12,5,7,7121.87645721832
2010,12,6,1,11749.0364527386
2010,12,7,2,12834.0540303973
2010,12,8,3,12463.2150903624
2010,12,9,4,12365.7056457577
2010,12,10,5,12351.6143620753
2010,12,11,6,8143.40464981074
2010,12,12,7,7133.57808501159
2010,12,13,1,11720.6837946419
2010,12,14,2,12983.020375429
2010,12,15,3,12961.4437549686
2010,12,16,4,12975.6243486246
2010,12,17,5,12827.7964238297
2010,12,18,6,8470.35300305512
2010,12,19,7,7256.16303831654
2010,12,20,1,13279.0566151634
2010,12,21,2,14254.2364886799
2010,12,22,3,13027.619060812
2010,12,23,4,11236.264248233
2010,12,24,5,7530.65692569169
2010,12,25,6,6158.38725400244
2010,12,26,7,6795.99629386057
2010,12,27,1,12232.8289819051
2010,12,28,2,13653.9308880741
2010,12,29,3,13439.6573682201
2010,12,30,4,13268.9962803694
2010,12,31,5,9751.64763759673
2011,1,1,6,7253.58515425689
2011,1,2,7,6541.38508280565
2011,1,3,1,11143.6259577207
2011,1,4,2,12598.7129600852
2011,1,5,3,11932.8725494897
2011,1,6,4,12143.6460247203
2011,1,7,5,12043.8631038162
2011,1,8,6,7840.78845908909
2011,1,9,7,6935.47266950626
2011,1,10,1,11092.932046381
2011,1,11,2,13221.5924474303
2011,1,12,3,11950.6028074013
2011,1,13,4,11813.7374468107
2011,1,14,5,12113.1894634027
2011,1,15,6,7811.27609565424
2011,1,16,7,7047.72186673231
2011,1,17,1,10968.1227572661
2011,1,18,2,12297.8722860829
2011,1,19,3,12271.6462509766
2011,1,20,4,12383.0036696054
2011,1,21,5,12037.5240084178
2011,1,22,6,7894.0619897878
2011,1,23,7,7005.23400426657
2011,1,24,1,11616.899321977
2011,1,25,2,12692.0726476967
2011,1,26,3,12174.2380673208
2011,1,27,4,12023.9556399056
2011,1,28,5,11813.4921223875
2011,1,29,6,7808.11452730158
2011,1,30,7,6887.3620638956
2011,1,31,1,11495.5599010912
2011,2,1,2,12497.8537216079
2011,2,2,3,11952.6930570141
2011,2,3,4,11917.890983406
2011,2,4,5,11963.6118399333
2011,2,5,6,8071.20424421359
2011,2,6,7,7107.50581214075
2011,2,7,1,11874.7068004665
2011,2,8,2,12764.1641134419
2011,2,9,3,11880.6473071411
2011,2,10,4,12076.058931075
2011,2,11,5,12028.7056305036
2011,2,12,6,8085.5754642901
2011,2,13,7,6852.67701166825
2011,2,14,1,12110.342698592
2011,2,15,2,12864.4484103054
2011,2,16,3,12395.7416057504
2011,2,17,4,12399.0708820729
2011,2,18,5,12327.6649654581
2011,2,19,6,7969.1036082976
2011,2,20,7,7057.18800746702
2011,2,21,1,10757.7735955874
2011,2,22,2,12598.9724917084
2011,2,23,3,12231.0825615905
2011,2,24,4,12130.1398249388
2011,2,25,5,11943.5282809425
2011,2,26,6,7921.16494286501
2011,2,27,7,6990.53178234139
2011,2,28,1,11159.098891421
2011,3,1,2,12529.1727056581
2011,3,2,3,12149.2877860073
2011,3,3,4,12173.1904812265
2011,3,4,5,11840.5951525332
2011,3,5,6,7825.96904700068
2011,3,6,7,6952.39095801581
2011,3,7,1,11490.6119394666
2011,3,8,2,12254.5070632717
2011,3,9,3,12119.3152385904
2011,3,10,4,11920.499330417
2011,3,11,5,11990.0191612728
2011,3,12,6,7897.09786616956
2011,3,13,7,6557.91023063387
2011,3,14,1,11274.8556878642
2011,3,15,2,12189.9930603535
2011,3,16,3,11881.0197114867
2011,3,17,4,12193.530732461
2011,3,18,5,11681.1973283821
2011,3,19,6,7784.27723638828
2011,3,20,7,7024.28568801702
2011,3,21,1,11796.1090802694
2011,3,22,2,12460.6800345568
2011,3,23,3,12049.0474640829
2011,3,24,4,12060.555108813
2011,3,25,5,11855.06868408
2011,3,26,6,7659.43342513729
2011,3,27,7,6871.23740327276
2011,3,28,1,11490.6645582297
2011,3,29,2,12279.440434216
2011,3,30,3,12021.8384902746
2011,3,31,4,12172.6021294858
2011,4,1,5,11264.5918894512
2011,4,2,6,8100.10410607415
2011,4,3,7,7027.77970963744
2011,4,4,1,11770.8689368014
2011,4,5,2,12388.4310232285
2011,4,6,3,11857.7047920998
2011,4,7,4,12329.5065615448
2011,4,8,5,11903.9004610386
2011,4,9,6,7839.76275875368
2011,4,10,7,6861.24046949675
2011,4,11,1,11711.1931651122
2011,4,12,2,12319.0482005579
2011,4,13,3,11672.9398966151
2011,4,14,4,12348.0357458468
2011,4,15,5,11964.0707665944
2011,4,16,6,7685.27951201815
2011,4,17,7,6938.06976824844
2011,4,18,1,11681.0442736777
