"","year","month","date_of_month","day_of_week","autos"
"2995",2008,3,13,4,13037.24159
"2996",2008,3,14,5,13320.0522
"2997",2008,3,15,6,8806.773057
"2998",2008,3,16,7,7628.37075
"2999",2008,3,17,1,13007.02499
"3000",2008,3,18,2,13766.07127
"3001",2008,3,19,3,13359.21553
"3002",2008,3,20,4,13613.74266
"3003",2008,3,21,5,12607.05902
"3004",2008,3,22,6,8473.493051
"3005",2008,3,23,7,7173.835119
"3006",2008,3,24,1,12351.56041
"3007",2008,3,25,2,13571.77441
"3008",2008,3,26,3,13115.05426
"3009",2008,3,27,4,13225.4258
"3010",2008,3,28,5,12886.94931
"3011",2008,3,29,6,8615.555992
"3012",2008,3,30,7,7367.725748
"3013",2008,3,31,1,12210.6984
"3014",2008,4,1,2,12771.86618
"3015",2008,4,2,3,13490.97652
"3016",2008,4,3,4,13338.82527
"3017",2008,4,4,5,13404.09934
"3018",2008,4,5,6,8599.861192
"3019",2008,4,6,7,7607.207416
"3020",2008,4,7,1,12313.13026
"3021",2008,4,8,2,13525.88237
"3022",2008,4,9,3,13009.64716
"3023",2008,4,10,4,13235.36308
"3024",2008,4,11,5,13052.80059
"3025",2008,4,12,6,8529.202141
"3026",2008,4,13,7,7382.804748
"3027",2008,4,14,1,12386.06892
"3028",2008,4,15,2,13274.13352
"3029",2008,4,16,3,13120.80767
"3030",2008,4,17,4,13163.28847
"3031",2008,4,18,5,13089.93492
"3032",2008,4,19,6,8692.853928
"3033",2008,4,20,7,7502.847054
"3034",2008,4,21,1,12375.07275
"3035",2008,4,22,2,13427.47764
"3036",2008,4,23,3,13284.64905
"3037",2008,4,24,4,13317.59965
"3038",2008,4,25,5,12851.32045
"3039",2008,4,26,6,8303.479986
"3040",2008,4,27,7,7438.557281
"3041",2008,4,28,1,12325.16525
"3042",2008,4,29,2,13314.07
"3043",2008,4,30,3,13209.91263
"3044",2008,5,1,4,13520.26688
"3045",2008,5,2,5,12872.60214
"3046",2008,5,3,6,8327.680384
"3047",2008,5,4,7,7134.806566
"3048",2008,5,5,1,12480.8932
"3049",2008,5,6,2,13416.93735
"3050",2008,5,7,3,13058.99115
"3051",2008,5,8,4,13385.84916
"3052",2008,5,9,5,12934.1159
"3053",2008,5,10,6,8554.976074
"3054",2008,5,11,7,7292.108553
"3055",2008,5,12,1,12615.00355
"3056",2008,5,13,2,13240.11565
"3057",2008,5,14,3,13402.34484
"3058",2008,5,15,4,13521.35102
"3059",2008,5,16,5,13061.13857
"3060",2008,5,17,6,8246.457299
"3061",2008,5,18,7,7573.82499
"3062",2008,5,19,1,12614.84902
"3063",2008,5,20,2,13912.5148
"3064",2008,5,21,3,13853.0422
"3065",2008,5,22,4,13731.74856
"3066",2008,5,23,5,13342.12114
"3067",2008,5,24,6,8529.73783
"3068",2008,5,25,7,7441.173793
"3069",2008,5,26,1,7947.18024
"3070",2008,5,27,2,13179.79967
"3071",2008,5,28,3,14398.53962
"3072",2008,5,29,4,13785.08936
"3073",2008,5,30,5,13602.94589
"3074",2008,5,31,6,8863.900952
"3075",2008,6,1,7,7650.141853
"3076",2008,6,2,1,12589.43923
"3077",2008,6,3,2,13460.13721
"3078",2008,6,4,3,13597.45486
"3079",2008,6,5,4,13438.51241
"3080",2008,6,6,5,13158.76115
"3081",2008,6,7,6,8706.872357
"3082",2008,6,8,7,7725.656411
"3083",2008,6,9,1,12450.78864
"3084",2008,6,10,2,13790.04115
"3085",2008,6,11,3,13608.31513
"3086",2008,6,12,4,13796.78118
"3087",2008,6,13,5,12393.90667
"3088",2008,6,14,6,8604.577988
"3089",2008,6,15,7,7779.715787
"3090",2008,6,16,1,12732.67897
"3091",2008,6,17,2,13755.94037
"3092",2008,6,18,3,13637.44773
"3093",2008,6,19,4,13451.59811
"3094",2008,6,20,5,13403.63093
"3095",2008,6,21,6,8858.333024
"3096",2008,6,22,7,7650.56795
"3097",2008,6,23,1,12795.06407
"3098",2008,6,24,2,13981.44553
"3099",2008,6,25,3,13727.76746
"3100",2008,6,26,4,13548.37997
"3101",2008,6,27,5,13409.8092
"3102",2008,6,28,6,8991.069823
"3103",2008,6,29,7,7840.734675
"3104",2008,6,30,1,12899.19547
"3105",2008,7,1,2,14350.30909
"3106",2008,7,2,3,14190.91814
"3107",2008,7,3,4,14182.51534
"3108",2008,7,4,5,9448.406687
"3109",2008,7,5,6,8060.442457
"3110",2008,7,6,7,7725.376304
"3111",2008,7,7,1,13339.37078
"3112",2008,7,8,2,14771.1154
"3113",2008,7,9,3,14097.66482
"3114",2008,7,10,4,13950.94244
"3115",2008,7,11,5,13697.42327
"3116",2008,7,12,6,9085.786747
"3117",2008,7,13,7,7884.327581
"3118",2008,7,14,1,12881.35206
"3119",2008,7,15,2,14222.30207
"3120",2008,7,16,3,14016.94677
"3121",2008,7,17,4,13986.12185
"3122",2008,7,18,5,13543.16128
"3123",2008,7,19,6,8977.797243
"3124",2008,7,20,7,7999.172912
"3125",2008,7,21,1,13052.58216
"3126",2008,7,22,2,14242.08175
"3127",2008,7,23,3,13995.36473
"3128",2008,7,24,4,13622.39004
"3129",2008,7,25,5,13416.32424
"3130",2008,7,26,6,8897.913357
"3131",2008,7,27,7,7940.836995
"3132",2008,7,28,1,13054.85285
"3133",2008,7,29,2,14260.12124
"3134",2008,7,30,3,13883.14857
"3135",2008,7,31,4,13939.30372
"3136",2008,8,1,5,13683.42552
"3137",2008,8,2,6,9016.893406
"3138",2008,8,3,7,7912.304798
"3139",2008,8,4,1,13156.038
"3140",2008,8,5,2,13980.41018
"3141",2008,8,6,3,13799.7672
"3142",2008,8,7,4,13860.58736
"3143",2008,8,8,5,15373.43766
"3144",2008,8,9,6,9232.305651
"3145",2008,8,10,7,7952.331939
"3146",2008,8,11,1,13186.95859
"3147",2008,8,12,2,14335.97015
"3148",2008,8,13,3,13933.63587
"3149",2008,8,14,4,14247.52757
"3150",2008,8,15,5,13891.22359
"3151",2008,8,16,6,9180.266277
"3152",2008,8,17,7,7847.472654
"3153",2008,8,18,1,13402.91719
"3154",2008,8,19,2,14347.18111
"3155",2008,8,20,3,14082.25033
"3156",2008,8,21,4,14009.97468
"3157",2008,8,22,5,13923.2569
"3158",2008,8,23,6,8997.428159
"3159",2008,8,24,7,8007.577592
"3160",2008,8,25,1,13049.23745
"3161",2008,8,26,2,14259.14782
"3162",2008,8,27,3,14210.76824
"3163",2008,8,28,4,14718.10731
"3164",2008,8,29,5,14259.95762
"3165",2008,8,30,6,9183.767836
"3166",2008,8,31,7,8001.197684
"3167",2008,9,1,1,8103.922139
"3168",2008,9,2,2,13488.58391
"3169",2008,9,3,3,14657.66948
"3170",2008,9,4,4,14981.1815
"3171",2008,9,5,5,14475.68717
"3172",2008,9,6,6,9450.063577
"3173",2008,9,7,7,8209.395173
"3174",2008,9,8,1,13436.59013
"3175",2008,9,9,2,14568.63815
"3176",2008,9,10,3,14474.31717
"3177",2008,9,11,4,13390.2279
"3178",2008,9,12,5,14311.36623
"3179",2008,9,13,6,9551.237454
"3180",2008,9,14,7,8403.749332
"3181",2008,9,15,1,13775.01755
"3182",2008,9,16,2,14736.65282
"3183",2008,9,17,3,14317.80942
"3184",2008,9,18,4,14510.57371
"3185",2008,9,19,5,14151.605
"3186",2008,9,20,6,9227.562984
"3187",2008,9,21,7,8182.969476
"3188",2008,9,22,1,13247.2673
"3189",2008,9,23,2,14464.50569
"3190",2008,9,24,3,14015.22996
"3191",2008,9,25,4,14174.55375
"3192",2008,9,26,5,13705.71709
"3193",2008,9,27,6,9168.222457
"3194",2008,9,28,7,7892.792632
"3195",2008,9,29,1,12817.61666
"3196",2008,9,30,2,13735.49159
"3197",2008,10,1,3,13757.64616
"3198",2008,10,2,4,13742.88485
"3199",2008,10,3,5,13189.85015
"3200",2008,10,4,6,8786.495403
"3201",2008,10,5,7,7609.393913
"3202",2008,10,6,1,12557.79023
"3203",2008,10,7,2,13728.59303
"3204",2008,10,8,3,13496.57417
"3205",2008,10,9,4,13301.15912
"3206",2008,10,10,5,13263.46027
"3207",2008,10,11,6,8624.63424
"3208",2008,10,12,7,7590.494267
"3209",2008,10,13,1,11616.02837
"3210",2008,10,14,2,13396.58869
"3211",2008,10,15,3,13298.28311
"3212",2008,10,16,4,13163.81628
"3213",2008,10,17,5,12956.65985
"3214",2008,10,18,6,8372.178569
"3215",2008,10,19,7,7205.127998
"3216",2008,10,20,1,12383.26141
"3217",2008,10,21,2,13477.05472
"3218",2008,10,22,3,13254.83142
"3219",2008,10,23,4,13238.46233
"3220",2008,10,24,5,12872.0241
"3221",2008,10,25,6,8408.625899
"3222",2008,10,26,7,7318.754792
"3223",2008,10,27,1,12357.64061
"3224",2008,10,28,2,13527.18398
"3225",2008,10,29,3,12956.14933
"3226",2008,10,30,4,12950.01596
"3227",2008,10,31,5,11012.63098
"3228",2008,11,1,6,8394.668419
"3229",2008,11,2,7,7806.903316
"3230",2008,11,3,1,12885.98426
"3231",2008,11,4,2,13244.81584
"3232",2008,11,5,3,13039.95788
"3233",2008,11,6,4,13151.76686
"3234",2008,11,7,5,13203.23955
"3235",2008,11,8,6,8539.258691
"3236",2008,11,9,7,7305.17559
"3237",2008,11,10,1,12331.36762
"3238",2008,11,11,2,13324.21687
"3239",2008,11,12,3,12851.47754
"3240",2008,11,13,4,12541.81953
"3241",2008,11,14,5,12825.14454
"3242",2008,11,15,6,8377.43069
"3243",2008,11,16,7,7225.566853
"3244",2008,11,17,1,12250.22901
"3245",2008,11,18,2,13203.62233
"3246",2008,11,19,3,12874.30495
"3247",2008,11,20,4,13433.90751
"3248",2008,11,21,5,13189.135
"3249",2008,11,22,6,8449.047641
"3250",2008,11,23,7,7301.453325
"3251",2008,11,24,1,13493.35997
"3252",2008,11,25,2,13929.43141
"3253",2008,11,26,3,12241.26337
"3254",2008,11,27,4,7127.181187
"3255",2008,11,28,5,9248.109574
"3256",2008,11,29,6,7803.422074
"3257",2008,11,30,7,7315.452263
"3258",2008,12,1,1,13031.27866
"3259",2008,12,2,2,14137.09487
"3260",2008,12,3,3,13317.15564
"3261",2008,12,4,4,13250.31148
"3262",2008,12,5,5,12734.68452
"3263",2008,12,6,6,8422.432058
"3264",2008,12,7,7,7281.687962
"3265",2008,12,8,1,12320.21381
"3266",2008,12,9,2,13113.17275
"3267",2008,12,10,3,13114.70051
"3268",2008,12,11,4,12851.18402
"3269",2008,12,12,5,12903.26207
"3270",2008,12,13,6,8436.118375
"3271",2008,12,14,7,7380.750569
"3272",2008,12,15,1,12376.81171
"3273",2008,12,16,2,13900.96621
"3274",2008,12,17,3,13813.63494
"3275",2008,12,18,4,14325.14698
"3276",2008,12,19,5,14006.66717
"3277",2008,12,20,6,8666.242168
"3278",2008,12,21,7,7633.88695
"3279",2008,12,22,1,13829.96527
"3280",2008,12,23,2,13372.6253
"3281",2008,12,24,3,9235.650173
"3282",2008,12,25,4,6470.425564
"3283",2008,12,26,5,10889.0555
"3284",2008,12,27,6,8726.350036
"3285",2008,12,28,7,7677.420574
"3286",2008,12,29,1,13949.90375
"3287",2008,12,30,2,15647.24061
"3288",2008,12,31,3,12905.57072
"3289",2009,1,1,4,8143.407393
"3290",2009,1,2,5,10995.61602
"3291",2009,1,3,6,8339.027616
"3292",2009,1,4,7,7282.703168
"3293",2009,1,5,1,12124.13995
"3294",2009,1,6,2,13222.30315
"3295",2009,1,7,3,13118.88487
"3296",2009,1,8,4,13021.3997
"3297",2009,1,9,5,12646.6085
"3298",2009,1,10,6,8232.412973
"3299",2009,1,11,7,7122.884662
"3300",2009,1,12,1,12178.50347
"3301",2009,1,13,2,12596.73086
"3302",2009,1,14,3,13011.47621
"3303",2009,1,15,4,12801.0865
"3304",2009,1,16,5,12541.46795
"3305",2009,1,17,6,8176.144611
"3306",2009,1,18,7,7151.333647
"3307",2009,1,19,1,11351.12531
"3308",2009,1,20,2,12937.37134
"3309",2009,1,21,3,12821.74773
"3310",2009,1,22,4,13125.39465
"3311",2009,1,23,5,12995.88318
"3312",2009,1,24,6,8355.812097
"3313",2009,1,25,7,7261.979829
"3314",2009,1,26,1,12155.67221
"3315",2009,1,27,2,13106.75333
"3316",2009,1,28,3,12703.34233
"3317",2009,1,29,4,12730.19722
"3318",2009,1,30,5,12525.55454
"3319",2009,1,31,6,8202.267249
"3320",2009,2,1,7,7255.916866
"3321",2009,2,2,1,12524.47526
"3322",2009,2,3,2,13331.06259
"3323",2009,2,4,3,12895.2071
"3324",2009,2,5,4,12817.67644
"3325",2009,2,6,5,12516.64724
"3326",2009,2,7,6,8450.598575
"3327",2009,2,8,7,7461.678326
"3328",2009,2,9,1,12484.67669
"3329",2009,2,10,2,13612.40729
"3330",2009,2,11,3,13217.90806
"3331",2009,2,12,4,13635.35531
"3332",2009,2,13,5,11832.84639
"3333",2009,2,14,6,8551.876886
"3334",2009,2,15,7,7434.954131
"3335",2009,2,16,1,11731.08876
"3336",2009,2,17,2,13152.82469
"3337",2009,2,18,3,13324.0171
"3338",2009,2,19,4,13171.36557
"3339",2009,2,20,5,12995.6307
"3340",2009,2,21,6,8629.161185
"3341",2009,2,22,7,7284.851248
"3342",2009,2,23,1,12364.02665
"3343",2009,2,24,2,13112.29028
"3344",2009,2,25,3,13082.80655
"3345",2009,2,26,4,13134.89483
"3346",2009,2,27,5,12733.09838
"3347",2009,2,28,6,8397.100264
"3348",2009,3,1,7,7343.536844
"3349",2009,3,2,1,12276.16419
"3350",2009,3,3,2,13266.26794
"3351",2009,3,4,3,12903.61677
"3352",2009,3,5,4,13177.1033
"3353",2009,3,6,5,13080.75693
"3354",2009,3,7,6,8556.066544
"3355",2009,3,8,7,7313.63799
"3356",2009,3,9,1,12400.92236
"3357",2009,3,10,2,13566.83205
"3358",2009,3,11,3,12997.48523
"3359",2009,3,12,4,13135.76239
"3360",2009,3,13,5,12088.55975
"3361",2009,3,14,6,8397.423321
"3362",2009,3,15,7,7129.165303
"3363",2009,3,16,1,12264.40155
"3364",2009,3,17,2,13543.1898
"3365",2009,3,18,3,12985.64875
"3366",2009,3,19,4,12706.21653
"3367",2009,3,20,5,12926.37157
"3368",2009,3,21,6,8286.902337
"3369",2009,3,22,7,7168.011075
"3370",2009,3,23,1,12056.71671
"3371",2009,3,24,2,13309.17097
"3372",2009,3,25,3,13027.38987
"3373",2009,3,26,4,12785.79882
"3374",2009,3,27,5,12692.51709
"3375",2009,3,28,6,8381.101337
"3376",2009,3,29,7,7347.823143
"3377",2009,3,30,1,12330.00549
"3378",2009,3,31,2,13137.31616
"3379",2009,4,1,3,12247.56948
"3380",2009,4,2,4,13232.00384
"3381",2009,4,3,5,13080.67711
"3382",2009,4,4,6,8388.506587
"3383",2009,4,5,7,7238.734896
"3384",2009,4,6,1,12200.43938
"3385",2009,4,7,2,13587.64211
"3386",2009,4,8,3,13177.84443
"3387",2009,4,9,4,13278.00129
"3388",2009,4,10,5,12006.96965
"3389",2009,4,11,6,7905.650985
"3390",2009,4,12,7,6863.839985
"3391",2009,4,13,1,11617.65093
"3392",2009,4,14,2,13414.46126
"3393",2009,4,15,3,12805.18399
"3394",2009,4,16,4,13095.60708
"3395",2009,4,17,5,12483.18474
"3396",2009,4,18,6,8363.169312
"3397",2009,4,19,7,7309.425799
"3398",2009,4,20,1,12253.49477
"3399",2009,4,21,2,13272.02126
"3400",2009,4,22,3,12958.38401
"3401",2009,4,23,4,12872.46536
"3402",2009,4,24,5,12229.4454
"3403",2009,4,25,6,8193.241148
"3404",2009,4,26,7,7198.61991
"3405",2009,4,27,1,12198.53794
"3406",2009,4,28,2,13241.96332
"3407",2009,4,29,3,12701.70969
"3408",2009,4,30,4,12412.25305
"3409",2009,5,1,5,12926.67669
"3410",2009,5,2,6,8169.546266
"3411",2009,5,3,7,7218.758255
"3412",2009,5,4,1,12124.81059
"3413",2009,5,5,2,13358.3274
"3414",2009,5,6,3,12685.15888
"3415",2009,5,7,4,13087.68651
"3416",2009,5,8,5,12736.9313
"3417",2009,5,9,6,8178.634376
"3418",2009,5,10,7,7339.862149
"3419",2009,5,11,1,12411.24687
"3420",2009,5,12,2,13415.06157
"3421",2009,5,13,3,12918.77313
"3422",2009,5,14,4,13032.7457
"3423",2009,5,15,5,12870.7086
"3424",2009,5,16,6,8326.880859
"3425",2009,5,17,7,7256.210817
"3426",2009,5,18,1,12466.88858
"3427",2009,5,19,2,13542.92617
"3428",2009,5,20,3,13693.81481
"3429",2009,5,21,4,13566.95506
"3430",2009,5,22,5,13312.45746
"3431",2009,5,23,6,8618.692067
"3432",2009,5,24,7,7480.562734
"3433",2009,5,25,1,8058.861552
"3434",2009,5,26,2,13237.46033
"3435",2009,5,27,3,14348.57855
"3436",2009,5,28,4,14057.16994
"3437",2009,5,29,5,13291.65055
"3438",2009,5,30,6,8600.28244
"3439",2009,5,31,7,7480.66254
"3440",2009,6,1,1,12542.1526
"3441",2009,6,2,2,13407.41589
"3442",2009,6,3,3,13077.84545
"3443",2009,6,4,4,13036.98565
"3444",2009,6,5,5,12647.13514
"3445",2009,6,6,6,8428.222329
"3446",2009,6,7,7,7220.91314
"3447",2009,6,8,1,12471.61426
"3448",2009,6,9,2,13368.17021
"3449",2009,6,10,3,13247.77984
"3450",2009,6,11,4,13079.36128
"3451",2009,6,12,5,12779.31066
"3452",2009,6,13,6,8376.415252
"3453",2009,6,14,7,7381.270573
"3454",2009,6,15,1,12465.46143
"3455",2009,6,16,2,13542.87707
"3456",2009,6,17,3,13438.80939
"3457",2009,6,18,4,13611.15706
"3458",2009,6,19,5,12846.50407
"3459",2009,6,20,6,8604.496241
"3460",2009,6,21,7,7557.738385
"3461",2009,6,22,1,12396.59422
"3462",2009,6,23,2,13700.26102
"3463",2009,6,24,3,13268.14836
"3464",2009,6,25,4,13361.51897
"3465",2009,6,26,5,12980.52795
"3466",2009,6,27,6,8476.206399
"3467",2009,6,28,7,7470.196311
"3468",2009,6,29,1,12776.42369
"3469",2009,6,30,2,14060.86672
"3470",2009,7,1,3,14311.44715
"3471",2009,7,2,4,13931.50321
"3472",2009,7,3,5,10629.54312
"3473",2009,7,4,6,7978.299221
"3474",2009,7,5,7,7332.349626
"3475",2009,7,6,1,12416.30386
"3476",2009,7,7,2,14207.60692
"3477",2009,7,8,3,14252.36654
"3478",2009,7,9,4,13567.10856
"3479",2009,7,10,5,13276.22187
"3480",2009,7,11,6,8768.192053
"3481",2009,7,12,7,7627.597562
"3482",2009,7,13,1,12568.77806
"3483",2009,7,14,2,14085.86184
"3484",2009,7,15,3,13938.08875
"3485",2009,7,16,4,14011.66673
"3486",2009,7,17,5,13257.16696
"3487",2009,7,18,6,8626.158852
"3488",2009,7,19,7,7536.140172
"3489",2009,7,20,1,12612.08833
"3490",2009,7,21,2,13974.42977
"3491",2009,7,22,3,13656.15093
"3492",2009,7,23,4,13879.1828
"3493",2009,7,24,5,13133.83129
"3494",2009,7,25,6,8887.408948
"3495",2009,7,26,7,7716.762597
"3496",2009,7,27,1,12683.28927
"3497",2009,7,28,2,14163.24897
"3498",2009,7,29,3,13620.14897
"3499",2009,7,30,4,13536.1509
"3500",2009,7,31,5,13304.63675
"3501",2009,8,1,6,8683.134315
"3502",2009,8,2,7,7492.350168
"3503",2009,8,3,1,12642.47744
"3504",2009,8,4,2,13936.74471
"3505",2009,8,5,3,13511.14768
"3506",2009,8,6,4,13376.17919
"3507",2009,8,7,5,13121.89733
"3508",2009,8,8,6,8829.921314
"3509",2009,8,9,7,7683.991671
"3510",2009,8,10,1,12758.02215
"3511",2009,8,11,2,14019.93739
"3512",2009,8,12,3,13764.70689
"3513",2009,8,13,4,13391.88508
"3514",2009,8,14,5,13398.00882
"3515",2009,8,15,6,8567.536466
"3516",2009,8,16,7,7750.751576
"3517",2009,8,17,1,13103.21374
"3518",2009,8,18,2,14227.17622
"3519",2009,8,19,3,13634.74688
"3520",2009,8,20,4,13995.09524
"3521",2009,8,21,5,13290.66056
"3522",2009,8,22,6,8952.928953
"3523",2009,8,23,7,7650.046586
"3524",2009,8,24,1,12663.3034
"3525",2009,8,25,2,13926.61603
"3526",2009,8,26,3,13768.55096
"3527",2009,8,27,4,13860.57813
"3528",2009,8,28,5,13530.58404
"3529",2009,8,29,6,8806.108521
"3530",2009,8,30,7,7701.036574
"3531",2009,8,31,1,12757.58965
"3532",2009,9,1,2,14107.77166
"3533",2009,9,2,3,13658.37067
"3534",2009,9,3,4,13899.47532
"3535",2009,9,4,5,13621.62647
"3536",2009,9,5,6,8956.541398
"3537",2009,9,6,7,7586.758885
"3538",2009,9,7,1,7945.276796
"3539",2009,9,8,2,13555.84573
"3540",2009,9,9,3,16080.86763
"3541",2009,9,10,4,14888.44376
"3542",2009,9,11,5,13033.09502
"3543",2009,9,12,6,9262.125784
"3544",2009,9,13,7,7872.372276
"3545",2009,9,14,1,13393.60844
"3546",2009,9,15,2,14558.52495
"3547",2009,9,16,3,14130.38052
"3548",2009,9,17,4,14093.85117
"3549",2009,9,18,5,13950.22211
"3550",2009,9,19,6,9031.60759
"3551",2009,9,20,7,8013.416878
"3552",2009,9,21,1,13414.27697
"3553",2009,9,22,2,14319.20705
"3554",2009,9,23,3,13973.03292
"3555",2009,9,24,4,14047.64374
"3556",2009,9,25,5,13450.69702
"3557",2009,9,26,6,9013.567709
"3558",2009,9,27,7,7817.949376
"3559",2009,9,28,1,12722.24599
"3560",2009,9,29,2,13830.54577
"3561",2009,9,30,3,13463.18782
"3562",2009,10,1,4,13626.58508
"3563",2009,10,2,5,13265.61851
"3564",2009,10,3,6,8548.008013
"3565",2009,10,4,7,7442.401363
"3566",2009,10,5,1,12559.81783
"3567",2009,10,6,2,13674.99787
"3568",2009,10,7,3,13078.86197
"3569",2009,10,8,4,13173.62309
"3570",2009,10,9,5,12705.3163
"3571",2009,10,10,6,8576.905457
"3572",2009,10,11,7,7267.657713
"3573",2009,10,12,1,12104.1232
"3574",2009,10,13,2,12939.33051
"3575",2009,10,14,3,12882.49403
"3576",2009,10,15,4,13114.17136
"3577",2009,10,16,5,12606.87734
"3578",2009,10,17,6,8153.349933
"3579",2009,10,18,7,7355.18181
"3580",2009,10,19,1,12057.20412
"3581",2009,10,20,2,13141.47992
"3582",2009,10,21,3,12924.70335
"3583",2009,10,22,4,12932.37169
"3584",2009,10,23,5,12620.78541
"3585",2009,10,24,6,8354.622983
"3586",2009,10,25,7,7120.376369
"3587",2009,10,26,1,12236.92715
"3588",2009,10,27,2,13230.72691
"3589",2009,10,28,3,13041.40055
"3590",2009,10,29,4,12682.61424
"3591",2009,10,30,5,11979.13597
"3592",2009,10,31,6,7658.387442
"3593",2009,11,1,7,7517.843171
"3594",2009,11,2,1,12212.80649
"3595",2009,11,3,2,13203.13277
"3596",2009,11,4,3,12743.66776
"3597",2009,11,5,4,12805.47166
"3598",2009,11,6,5,12314.43932
"3599",2009,11,7,6,8044.017742
"3600",2009,11,8,7,7259.454738
"3601",2009,11,9,1,11873.87009
"3602",2009,11,10,2,13286.76886
"3603",2009,11,11,3,12889.48529
"3604",2009,11,12,4,12749.01626
"3605",2009,11,13,5,11739.07445
"3606",2009,11,14,6,8280.486002
"3607",2009,11,15,7,7232.982985
"3608",2009,11,16,1,11939.82658
"3609",2009,11,17,2,12950.71368
"3610",2009,11,18,3,12865.72254
"3611",2009,11,19,4,12820.35596
"3612",2009,11,20,5,13002.51679
"3613",2009,11,21,6,8335.829377
"3614",2009,11,22,7,7231.796237
"3615",2009,11,23,1,13124.59836
"3616",2009,11,24,2,13907.34215
"3617",2009,11,25,3,11983.75652
"3618",2009,11,26,4,6863.91566
"3619",2009,11,27,5,8750.507339
"3620",2009,11,28,6,7606.827783
"3621",2009,11,29,7,7170.325951
"3622",2009,11,30,1,12543.02521
"3623",2009,12,1,2,13900.40227
"3624",2009,12,2,3,13267.96136
"3625",2009,12,3,4,12951.77075
"3626",2009,12,4,5,12131.4154
"3627",2009,12,5,6,7856.337353
"3628",2009,12,6,7,7102.845113
"3629",2009,12,7,1,11731.66181
"3630",2009,12,8,2,12821.90761
"3631",2009,12,9,3,12497.08006
"3632",2009,12,10,4,12298.51641
"3633",2009,12,11,5,11832.78553
"3634",2009,12,12,6,8080.714668
"3635",2009,12,13,7,7025.976133
"3636",2009,12,14,1,12252.72627
"3637",2009,12,15,2,13347.17002
"3638",2009,12,16,3,12961.56492
"3639",2009,12,17,4,13423.93565
"3640",2009,12,18,5,13477.4323
"3641",2009,12,19,6,8438.260779
"3642",2009,12,20,7,7224.404168
"3643",2009,12,21,1,13510.90064
"3644",2009,12,22,2,14102.52608
"3645",2009,12,23,3,11819.51103
"3646",2009,12,24,4,8439.161782
"3647",2009,12,25,5,6159.656917
"3648",2009,12,26,6,7171.176367
"3649",2009,12,27,7,7480.734318
"3650",2009,12,28,1,13354.92071
"3651",2009,12,29,2,14600.74484
"3652",2009,12,30,3,13830.60355
"3653",2009,12,31,4,11665.45041
"3654",2010,1,1,5,7871.088631
"3655",2010,1,2,6,6989.414116
"3656",2010,1,3,7,6989.071102
"3657",2010,1,4,1,11844.64569
"3658",2010,1,5,2,12996.17744
"3659",2010,1,6,3,12519.35457
"3660",2010,1,7,4,12540.21474
"3661",2010,1,8,5,12184.51089
"3662",2010,1,9,6,7810.630448
"3663",2010,1,10,7,6965.102948
"3664",2010,1,11,1,11891.71183
"3665",2010,1,12,2,12920.24603
"3666",2010,1,13,3,12307.63591
"3667",2010,1,14,4,12542.86199
"3668",2010,1,15,5,12278.11395
"3669",2010,1,16,6,8031.335994
"3670",2010,1,17,7,7130.806312
"3671",2010,1,18,1,11218.68637
"3672",2010,1,19,2,12509.08667
"3673",2010,1,20,3,12511.844
"3674",2010,1,21,4,12761.83572
"3675",2010,1,22,5,12364.92299
"3676",2010,1,23,6,7995.275378
"3677",2010,1,24,7,7012.90754
"3678",2010,1,25,1,11622.90696
"3679",2010,1,26,2,12820.03596
"3680",2010,1,27,3,12440.25094
"3681",2010,1,28,4,12341.83641
"3682",2010,1,29,5,11837.09221
"3683",2010,1,30,6,8035.451631
"3684",2010,1,31,7,6832.672303
"3685",2010,2,1,1,11445.12116
"3686",2010,2,2,2,12830.02724
"3687",2010,2,3,3,12454.28016
"3688",2010,2,4,4,12369.89661
"3689",2010,2,5,5,12360.88697
"3690",2010,2,6,6,7947.075264
"3691",2010,2,7,7,6893.585642
"3692",2010,2,8,1,11911.44589
"3693",2010,2,9,2,12747.55939
"3694",2010,2,10,3,12535.14965
"3695",2010,2,11,4,12388.44373
"3696",2010,2,12,5,12280.77876
"3697",2010,2,13,6,7945.711634
"3698",2010,2,14,7,7168.216848
"3699",2010,2,15,1,11156.78941
"3700",2010,2,16,2,12362.7965
"3701",2010,2,17,3,12735.04886
"3702",2010,2,18,4,12764.98133
"3703",2010,2,19,5,12400.7273
"3704",2010,2,20,6,8200.976636
"3705",2010,2,21,7,7212.133842
"3706",2010,2,22,1,11994.51013
"3707",2010,2,23,2,12628.82829
"3708",2010,2,24,3,12438.61446
"3709",2010,2,25,4,12447.32067
"3710",2010,2,26,5,12046.36478
"3711",2010,2,27,6,7831.591823
"3712",2010,2,28,7,6895.462701
"3713",2010,3,1,1,11984.68155
"3714",2010,3,2,2,12868.33019
"3715",2010,3,3,3,12523.94109
"3716",2010,3,4,4,12548.14458
"3717",2010,3,5,5,12272.61197
"3718",2010,3,6,6,7833.603356
"3719",2010,3,7,7,6885.374223
"3720",2010,3,8,1,11515.21501
"3721",2010,3,9,2,12838.78951
"3722",2010,3,10,3,12741.04945
"3723",2010,3,11,4,12480.30708
"3724",2010,3,12,5,12345.97719
"3725",2010,3,13,6,7892.978091
"3726",2010,3,14,7,6809.269987
"3727",2010,3,15,1,11547.68668
"3728",2010,3,16,2,12699.27451
"3729",2010,3,17,3,12780.84051
